Time (s),Speed (mph),Timestamp
0.016955137252807617,0.31317160000000005,19:20:55.470
0.11913919448852539,0.31317160000000005,19:20:55.572
0.22633910179138184,0.6039738000000001,19:20:55.679
0.33177614212036133,0.31317160000000005,19:20:55.785
0.43726420402526855,0.6039738000000001,19:20:55.890
0.5428380966186523,0.31317160000000005,19:20:55.996
0.6484470367431641,0.31317160000000005,19:20:56.101
0.7540321350097656,1.5211192000000002,19:20:56.207
0.8595490455627441,0.6039738000000001,19:20:56.312
0.9651241302490234,0.31317160000000005,19:20:56.418
1.069159984588623,0.9171454,19:20:56.522
1.1746833324432373,0.6039738000000001,19:20:56.628
1.2802062034606934,0.31317160000000005,19:20:56.733
1.3988821506500244,0.31317160000000005,19:20:56.852
1.504411220550537,0.31317160000000005,19:20:56.957
1.6099472045898438,0.31317160000000005,19:20:57.063
1.7156240940093994,0.31317160000000005,19:20:57.169
1.821234941482544,0.31317160000000005,19:20:57.274
1.92684006690979,0.31317160000000005,19:20:57.380
2.032478094100952,0.6039738000000001,19:20:57.485
2.137998104095459,0.31317160000000005,19:20:57.591
2.401865005493164,0.31317160000000005,19:20:57.855
2.5054993629455566,0.31317160000000005,19:20:57.958
2.607840061187744,0.31317160000000005,19:20:58.061
2.7132580280303955,0.9171454,19:20:58.166
2.818678140640259,0.31317160000000005,19:20:58.272
2.947848081588745,0.6039738000000001,19:20:58.401
3.0516421794891357,0.6039738000000001,19:20:58.505
3.156177043914795,0.31317160000000005,19:20:58.609
3.2607250213623047,0.6039738000000001,19:20:58.714
3.3660590648651123,0.31317160000000005,19:20:58.819
3.4715871810913086,0.31317160000000005,19:20:58.924
3.6057002544403076,0.31317160000000005,19:20:59.059
3.8068461418151855,0.31317160000000005,19:20:59.260
3.9531850814819336,0.31317160000000005,19:20:59.406
4.208036184310913,0.31317160000000005,19:20:59.661
4.312159061431885,0.31317160000000005,19:20:59.765
4.417567014694214,0.31317160000000005,19:20:59.870
4.641070127487183,0.31317160000000005,19:21:00.094
4.750256299972534,0.6039738000000001,19:21:00.203
4.853455305099487,0.31317160000000005,19:21:00.306
5.042379140853882,0.31317160000000005,19:21:00.495
5.1544201374053955,0.6039738000000001,19:21:00.607
5.258871078491211,0.6039738000000001,19:21:00.712
5.364204168319702,4.854159800000001,19:21:00.817
5.4661900997161865,0.31317160000000005,19:21:00.919
5.571844100952148,0.6039738000000001,19:21:01.025
5.7554192543029785,0.31317160000000005,19:21:01.208
5.85886025428772,1.8119214000000003,19:21:01.312
5.963457107543945,0.31317160000000005,19:21:01.416
6.241465091705322,2.125093,19:21:01.694
6.343918085098267,0.31317160000000005,19:21:01.797
6.449612140655518,2.7290668,19:21:01.902
6.555121183395386,4.854159800000001,19:21:02.008
6.661224126815796,0.31317160000000005,19:21:02.114
6.766369104385376,0.31317160000000005,19:21:02.219
