Time (s),Speed (mph),Timestamp
0.0629429817199707,0.31317160000000005,19:14:31.012
0.16848492622375488,0.31317160000000005,19:14:31.118
0.274029016494751,0.31317160000000005,19:14:31.223
0.37952184677124023,0.31317160000000005,19:14:31.329
0.48308587074279785,0.31317160000000005,19:14:31.433
0.5885758399963379,0.31317160000000005,19:14:31.538
0.6941108703613281,0.31317160000000005,19:14:31.644
0.7952380180358887,9.708319600000001,19:14:31.745
0.9008088111877441,0.6039738000000001,19:14:31.850
1.0063011646270752,0.6039738000000001,19:14:31.956
1.1111347675323486,1.5211192000000002,19:14:32.061
1.2166130542755127,0.31317160000000005,19:14:32.166
1.3201258182525635,0.31317160000000005,19:14:32.270
1.4255337715148926,0.31317160000000005,19:14:32.375
1.5309998989105225,0.6039738000000001,19:14:32.480
1.6365621089935303,1.5211192000000002,19:14:32.586
1.7420639991760254,0.31317160000000005,19:14:32.691
1.8476951122283936,4.563357600000001,19:14:32.797
1.9532599449157715,0.6039738000000001,19:14:32.903
2.058758020401001,0.31317160000000005,19:14:33.008
2.164350748062134,1.2079476000000002,19:14:33.114
2.269850969314575,0.6039738000000001,19:14:33.219
2.3754191398620605,1.8119214000000003,19:14:33.325
2.4809508323669434,0.6039738000000001,19:14:33.430
2.5864980220794678,1.5211192000000002,19:14:33.536
2.6920039653778076,2.7290668,19:14:33.641
2.797542095184326,0.31317160000000005,19:14:33.747
2.9031050205230713,0.6039738000000001,19:14:33.853
3.008577823638916,0.6039738000000001,19:14:33.958
3.114093065261841,0.9171454,19:14:34.064
3.2195518016815186,1.8119214000000003,19:14:34.169
3.324946880340576,0.31317160000000005,19:14:34.274
3.430298089981079,1.2079476000000002,19:14:34.380
3.535862922668457,0.9171454,19:14:34.485
3.641350030899048,0.31317160000000005,19:14:34.591
3.7468788623809814,0.6039738000000001,19:14:34.696
3.8523969650268555,0.31317160000000005,19:14:34.802
3.9579060077667236,0.31317160000000005,19:14:34.907
4.063399791717529,0.31317160000000005,19:14:35.013
4.16893196105957,0.31317160000000005,19:14:35.118
4.274540901184082,0.31317160000000005,19:14:35.224
4.380080938339233,0.31317160000000005,19:14:35.330
4.485569953918457,0.31317160000000005,19:14:35.435
4.5910398960113525,0.6039738000000001,19:14:35.540
4.807492017745972,0.6039738000000001,19:14:35.757
5.023376941680908,0.9171454,19:14:35.973
5.134472846984863,0.9171454,19:14:36.084
5.239342927932739,0.6039738000000001,19:14:36.189
5.344787836074829,0.31317160000000005,19:14:36.294
5.4496848583221436,0.9171454,19:14:36.399
5.555212020874023,0.6039738000000001,19:14:36.505
5.660701751708984,0.31317160000000005,19:14:36.610
5.766227960586548,1.8119214000000003,19:14:36.716
5.871751070022583,0.31317160000000005,19:14:36.821
5.977254152297974,0.31317160000000005,19:14:36.927
6.082756996154785,0.31317160000000005,19:14:37.032
6.188199758529663,1.2079476000000002,19:14:37.138
6.293653964996338,0.31317160000000005,19:14:37.243
6.39953088760376,1.5211192000000002,19:14:37.349
6.502717018127441,0.31317160000000005,19:14:37.452
6.608137845993042,0.31317160000000005,19:14:37.558
6.835671901702881,0.31317160000000005,19:14:37.785
6.939543008804321,0.31317160000000005,19:14:37.889
7.044201850891113,0.31317160000000005,19:14:37.994
